0,0,0.23753,0.47506,0,1.5044,1.8211,1.2668,2.2961,2.5194,0.23753,0,1.6619,0.7118,0.15835,0,4.5843,0
0,0.035587,0.21352,0.24911,0.088968,2.1352,2.5979,2.4836,4.9091,4.4294,0.81851,0.8363,2.7046,2.5623,0.088968,0.035587,4.0034,0.14235
0.27447,0.36597,0,0,0,0,0.18298,6.946,0,0.091491,0,0,1.2772,1.6468,0,0,0.18298,0.54895
0,0,0,0.072254,0.14451,2.6012,1.1553,1.8064,3.8295,2.5289,1.0051,0.21315,1.3728,1.1561,0,0,3.6084,0.28902
66.07,46.598,76.255,68.499,539.24,202.33,179.03,422.14,195.56,163.07,17.902,16.942,83.697,65.077,73.118,55.033,516,349.95
83.594,60.759,91.741,83.865,573.03,247.88,217.78,462.7,250.44,205.56,24.629,25.911,113.78,90.097,94.6,72.145,558.71,375.15
94.522,65.154,98.936,90.639,574.58,262.7,233.96,479.09,267.84,223.11,28.102,27.312,127.02,99.885,102.86,78.792,561.3,389.87
88.063,61.797,98.65,86.628,580.84,256.24,226.12,474.56,260.38,212.74,27.066,27.476,124.96,99.497,100.35,78.484,548.68,384.11
122.18,83.769,118.41,117.11,618.84,321.79,295.91,545.14,332.2,285.15,39.082,39.217,177.28,145.85,131.03,105.73,607.41,435.65
149.86,105.68,179.81,166.29,650.74,418.3,376.17,586.81,450.9,379.25,58.291,60.519,292.18,227.5,188.11,143.38,652.99,470.14
135.35,100.5,143.66,138.23,640.75,358.27,342.43,581.79,389.97,326.59,45.3,45.375,219.28,179.52,155.75,129.1,633.6,460.74
137.7,104.14,139.65,136.84,654.26,361.05,342.95,588.86,391.32,337.32,45.789,48.788,222.34,182.92,157.56,131.55,645.34,475.44
152.46,110.46,165.69,157.84,659.04,400.69,377.27,599.84,437.81,371.05,55.613,58.074,278.52,222.03,179.67,149.91,662.12,484.06
134.77,97.115,143.79,129.84,632.02,355.25,329.07,554.47,388.36,323.7,44.864,46.245,215.52,173.31,148.93,120.01,624.15,439.24
0.29674,0,0.098912,0,0.19782,0.29674,0,7.3136,0,0,0,0,2.4728,2.4728,0.19782,0,0,0
0,0,0,0,0,1.0368,0.65693,0.5655,2.7333,1.7738,0.28275,0,0.84826,0.75401,0,0,3.8624,0.1885
152.75,112.25,149.94,150.25,697.86,392.12,372.92,617.46,443.61,378.53,49.523,54.256,248.11,200.52,175.74,143.04,684.55,499.04
164.21,116.62,195.6,184.16,694.43,440.84,393.25,635.61,518.16,421.31,66.222,65.503,342.09,264.82,212.17,167.03,680.82,501.42
159.16,121.69,175.86,177.02,740.23,410.04,395.01,675.45,480.65,414.87,57.458,62.362,294.28,243.51,189.85,162.97,738.47,542.9
150.71,112.64,161.22,154.64,689.42,406.93,377.03,621,458.96,383.23,56.885,57.712,276.29,220.56,185.37,146.16,677.65,500.84
136.43,99.628,141.72,139.01,677.45,353.04,344.09,596.98,405.61,348.83,46.989,49.911,225.92,186.39,158.87,131.86,668.17,489.27
149.84,111.28,151.61,150.09,692.82,384.01,367.91,615.56,443.85,381.28,51.209,57.008,261.33,215.13,177.24,145.02,678.12,494.31
167.91,120.51,207.03,194.4,723.78,462.83,416.29,651.37,544.09,451.81,69.53,73.882,366.6,290.91,223.71,183.26,712.95,525.44
144.78,99.83,168.99,159.68,670.12,385.21,339.19,594.6,443.59,370.27,55.504,57.215,284.29,222.28,181.63,144.31,654.4,479.92
0.04223,0,0.21115,0,0,2.4916,1.731,1.6892,3.7994,2.7863,0.33784,0.21115,1.2669,1.1402,0,0,4.6812,0.16892
0.23105,0.46211,0.046211,0.092421,0,0.27726,0.16174,8.5691,0.046211,0,0,0,3.7662,2.9781,0.13863,0.13863,0.046211,0.878
0,0,0.093023,0.18605,0,1.1163,1.4772,1.3953,1.9498,2.2326,0.27907,0.55814,1.1163,0.74419,0,0,5.4874,0.18605
7.7996,5.4999,50.434,45.186,53.77,33.583,28.295,130.44,45.342,36.726,10.3,10.768,70.151,55.926,30.927,22.568,96.957,46.704
6.0092,4.13,34.279,33.336,37.028,25.439,23.386,91.885,34.977,29.827,7.0274,7.4297,47.882,39.347,20.538,15.909,68.442,33.423
